1100;46.2538898;5.65241071
1000;46.20676468;5.22517643
2400;49.04801921;3.38927094
2000;49.56982361;3.62633491
2100;49.84262881;3.29671879
2200;49.38573841;3.32305622
2700;49.65555538;3.29299764
3100;46.34081015;2.59599273
3000;46.56800268;3.32743809
3200;46.12779466;3.42401274
4000;44.09321411;6.23499689
4100;43.83295915;5.78616988
5100;44.89787608;6.63800505
5000;44.560405;6.08096577
6600;43.57987588;7.11988475
6240;43.74291348;7.42510061
6800;43.65602164;7.15040689
6400;43.55402931;7.01669032
6150;43.5495393;6.97951402
6130;43.65051036;6.92263861
6110;43.57309944;7.01611259
6500;43.7749352;7.4983561
6000;43.70361279;7.27266282
6300;43.73791788;7.30516396
6200;43.67797918;7.20479974
6190;43.76096281;7.47069745
6700;43.67178022;7.19351514
6220;43.57512797;7.04851819
6230;43.70526304;7.30998958
7200;44.61589218;4.39427863
7500;44.93242653;4.87019144
7000;44.73422364;4.60200224
8000;49.76979477;4.72276131
8200;49.7021932;4.94428083
9000;42.9629243;1.60409791
9100;43.11491596;1.61451272
10600;48.30798776;4.03863165
10000;48.28937242;4.07340142
10000;48.26970878;4.08220107
10000;48.30413572;4.09540141
11000;43.21079196;2.35196449
11100;43.18421118;3.00854518
12300;44.55925637;2.25389448
12100;44.10038662;3.07598923
12000;44.34963473;2.57737286
13100;43.5236825;5.43825923
13190;43.35502523;5.48500211
13200;43.67479047;4.63192067
13400;43.29510206;5.56679635
13800;43.50261666;4.98931592
13170;43.37972046;5.35076299
13700;43.41241871;5.21899007
13010;43.28303253;5.40895921
13011;43.28714282;5.46638383
13012;43.31029046;5.42752712
13013;43.31972368;5.40775681
13014;43.33104945;5.39900634
13015;43.34225568;5.371244
13016;43.36274481;5.31746811
13001;43.29737911;5.38078815
13002;43.30261082;5.36655373
13003;43.31772323;5.37416292
13004;43.30787379;5.40012615
13005;43.29259561;5.40354573
13006;43.29098347;5.38075738
13007;43.28988834;5.35653422
13008;43.25106309;5.39045393
13009;43.24841617;5.40169368
13500;43.40618143;5.04690615
13140;43.57939508;4.99979305
13380;43.34277557;5.46404925
13110;43.40642719;4.98366285
13300;43.6541907;5.09827001
13240;43.3923575;5.36670592
13150;43.80196896;4.65946243
13127;43.43857498;5.25523978
13600;43.1712108;5.60594466
14600;49.41779669;0.23644285
14000;49.18678016;-0.37868659
14000;49.19093786;-0.39556445
14000;49.1790711;-0.36043273
14650;49.18372895;-0.44386044
14800;49.35993153;0.08052979
14160;49.28803042;-0.10061196
14200;49.20481098;-0.32961008
14100;49.14261917;0.22428478
14120;49.17339815;-0.3260116
15000;44.92541118;2.44411447
16000;45.64919285;0.16278064
16000;45.65007178;0.12588857
16800;45.64795527;0.18579442
16100;45.69553846;-0.32446423
17000;46.16280858;-1.15239298
17000;46.16636068;-1.1832008
17180;46.15682297;-1.09834749
17300;45.93449333;-0.95964815
17200;45.62387226;-1.03217756
17100;45.74684467;-0.63665107
18000;47.09090943;2.38426052
18100;47.22345899;2.06490873
19200;45.54694379;2.31016055
19100;45.16060784;1.53483085
19000;45.26373636;1.76609559
21200;47.01778626;4.83491724
21000;47.31585337;5.03373884
22300;48.73164878;-3.45162852
22000;48.50952915;-2.75713787
23000;46.16837716;1.8711253
24100;44.85463516;0.49455593
24000;45.18621573;0.71608543
25000;47.23257512;6.02116423
25200;47.51160281;6.79777675
25300;46.9012994;6.35396286
26200;44.56628432;4.74917156
26100;45.04352983;5.04411984
26000;44.93424848;4.89270136
27000;49.02675323;1.1408737
27000;49.02763936;1.15032916
27400;49.21386377;1.16728977
27100;49.27284435;1.21176766
27200;49.09729059;1.47562229
28000;48.43627982;1.47953943
28100;48.73456173;1.36178993
29200;48.38889008;-4.48697183
29200;48.40466575;-4.50843166
29200;48.39535565;-4.47978912
29200;48.41410668;-4.49209043
29200;48.38286349;-4.51645184
29900;47.87436415;-3.91868797
29600;48.58119307;-3.83142001
29600;48.5748582;-3.84454198
29000;47.99451952;-4.09976601
29000;48.00385017;-4.09780173
29000;47.98672881;-4.08406459
29000;47.98748406;-4.12916485
20000;41.91902001;8.73629616
20200;42.70438367;9.45338506
30100;44.12702923;4.07753202
30200;44.16250631;4.61777349
30000;43.82618837;4.36146057
30000;43.8423686;4.38562796
30000;43.82927688;4.32853582
30400;43.96755962;4.79468282
31700;43.63768467;1.38484823
31770;43.61082251;1.33531889
31800;43.10982402;0.72177188
31000;43.61520061;1.43350095
31000;43.5800493;1.41222741
31000;43.60164371;1.45069738
31000;43.61103367;1.46261458
31000;43.56588991;1.40002876
31000;43.63386972;1.43337563
31000;43.57922179;1.48378085
31000;43.59709327;1.43161328
31000;43.57081958;1.45463525
31170;43.58602221;1.34675958
32000;43.64656926;0.58615491
33120;44.65828076;-1.16096688
33320;44.88319786;-0.64781326
33000;44.83504476;-0.58881265
33130;44.80540999;-0.54303303
33150;44.85380224;-0.51661026
33110;44.86629138;-0.59558097
33700;44.84212124;-0.64665073
33600;44.79448798;-0.66917104
33400;44.81594729;-0.59134115
34300;43.31240959;3.47466585
34500;43.34548693;3.21776361
34500;43.34463991;3.21587865
34110;43.44689201;3.75369483
34970;43.571021;3.90621715
34000;43.60370805;3.89221969
34000;43.61153256;3.85988779
34000;43.62385305;3.81652803
34200;43.40900569;3.69461482
35300;48.35008743;-1.19611995
35000;48.10213011;-1.69028272
35400;48.65360423;-2.00670642
36000;46.80710276;1.68750457
37300;47.35170286;0.66215609
37000;47.39157675;0.68600897
38130;45.14993121;5.71777613
38300;45.59630798;5.26868936
38600;45.19321662;5.68747215
38000;45.1930086;5.73658157
38000;45.16654917;5.7305681
38400;45.1775874;5.75623264
38200;45.52131881;4.87413207
38500;45.36218635;5.59076993
39100;47.09477036;5.49587841
39000;46.67140427;5.5589486
40100;43.71034538;-1.05139205
40000;43.88925676;-0.50292428
41000;47.58996236;1.34186706
41000;47.59509785;1.30900143
41100;47.79571661;1.06814053
41350;47.58580604;1.37559807
42300;46.03226657;4.0744471
42000;45.42353245;4.40876174
42700;45.39090102;4.28675831
42800;45.52566799;4.61002963
43000;45.03989191;3.88687013
44000;47.2275616;-1.55179793
44700;47.2535418;-1.59718061
44400;47.18582176;-1.55604449
44600;47.2743513;-2.21352565
44800;47.21381718;-1.64823776
44500;47.28843876;-2.39027429
45160;47.87627333;1.90196536
45000;47.90663761;1.88897951
45000;47.91264163;1.92893581
45000;47.83686037;1.93431054
45400;47.93622477;1.91228423
45200;48.0009477;2.72954129
45800;47.9106003;1.97045537
45140;47.90773582;1.87166308
46000;44.45139263;1.43899852
47000;44.20021515;0.61221168
47300;44.40885593;0.70626283
48000;44.51513654;3.49971007
49000;47.46329785;-0.55253004
49000;47.44840247;-0.5632143
49000;47.47379024;-0.5726661
49000;47.48724284;-0.52568817
49300;47.05156404;-0.86886158
49300;47.04695652;-0.8908898
49400;47.24122959;-0.07753873
50100;49.63895433;-1.61871701
50200;49.04905502;-1.44302899
50400;48.8368863;-1.60186687
50000;49.11721477;-1.09286616
51200;49.04209643;3.95785091
51000;48.96036481;4.36015831
51100;49.25588329;4.02155811
51450;49.27236893;4.05116574
51100;49.22663521;4.03662322
51100;49.24490623;4.00522243
51100;49.25555241;4.06042956
51100;49.27119382;4.02038437
51430;49.24736764;3.99175188
52000;48.11534936;5.14013725
52100;48.63978577;4.96228153
53000;48.06463465;-0.77729077
54150;49.25655259;5.94178032
54800;49.16665097;5.86152393
54110;48.62010649;6.35315741
54520;48.67945421;6.14477552
54400;49.51800618;5.76609885
54300;48.59288568;6.49925545
54000;48.68771882;6.19464481
54000;48.68952893;6.17234272
54700;48.90364134;6.0551634
54130;48.69792756;6.20984511
54200;48.67912085;5.8874822
54500;48.65966078;6.17290028
54190;49.47163295;5.93167471
55000;48.7739243;5.15729306
55000;48.78056843;5.16541093
55100;49.16205149;5.38605945
56100;47.74680545;-3.36602737
56000;47.66034353;-2.76138505
57190;49.3260107;6.12457748
57600;49.188874;6.9017596
57800;49.1433555;6.81402392
57300;49.25426536;6.16462105
57700;49.32862079;6.06609247
57000;49.12541985;6.17401144
57000;49.09996974;6.17549366
57000;49.11825317;6.22992115
57950;49.10016348;6.15293326
57250;49.25168558;6.04521015
57120;49.25296965;6.09452357
57500;49.10348902;6.70422789
57400;48.73253986;7.05203983
57200;49.10730437;7.071307
57100;49.36123903;6.16484736
57140;49.14863874;6.16325625
57970;49.34584746;6.18858744
58000;46.99188977;3.15859025
59580;50.33088385;3.25202723
59410;50.37164211;3.5000833
59280;50.68753942;2.88657028
59124;50.3377957;3.3448792
59190;50.72149176;2.54090778
59264;50.39333838;3.60327621
59270;50.73918506;2.73108619
59400;50.17435054;3.22643821
59163;50.44911225;3.59043404
59170;50.67714458;3.15290621
59220;50.32296921;3.39717727
59500;50.37649483;3.08528283
59282;50.30214376;3.39543308
59140;51.03828569;2.37602393
59820;50.98617348;2.1284321
59510;50.65571999;3.19037525
59110;50.65106481;3.06779815
59000;50.6151069;3.05025387
59000;50.6398107;3.01176776
59156;50.31453848;3.35382873
59700;50.67299202;3.09218771
59770;50.35106905;3.54078174
59600;50.27978531;3.96736125
59590;50.39115949;3.48195867
59100;50.6901015;3.18611838
59100;50.7003946;3.17358092
59100;50.68184889;3.18279663
59230;50.44956316;3.42795296
59490;50.35888337;3.28193664
59200;50.72453453;3.16163049
59300;50.35723761;3.52176241
59650;50.61926686;3.13253518
59135;50.37337033;3.38962157
59290;50.66937268;3.12769983
59139;50.58934166;3.04566547
59150;50.70170206;3.21761208
60000;49.42442619;2.07227459
60200;49.40862365;2.81084771
60100;49.26132933;2.47588979
61000;48.43231014;0.09280313
61200;48.74642925;-0.02285741
61100;48.75144558;-0.56332344
62220;50.48964777;2.95535702
62110;50.42134154;2.95732132
62800;50.42338363;2.77729529
62217;50.2734372;2.76442891
62000;50.29707471;2.76453267
62000;50.30236216;2.74647357
62260;50.50189325;2.47605207
62138;50.52220602;2.79706842
62210;50.41591057;2.82983928
62230;50.70743709;1.58296855
62620;50.45705897;2.6180423
62600;50.402797;1.56594118
62200;50.72076328;1.60634931
62200;50.73474036;1.60669155
62700;50.48265483;2.54541069
62400;50.52943764;2.63587564
62100;50.95762391;1.85543313
62300;50.43143718;2.84293401
62540;50.50748916;2.51427669
62290;50.4877102;2.6569373
62500;50.74883274;2.26181181
62223;50.30223921;2.77693891
62520;50.51937971;1.59406985
63400;45.77655761;3.06795003
63000;45.78847644;3.10748172
63000;45.77733632;3.08330231
63000;45.76529624;3.09381674
63800;45.74285031;3.20077435
63360;45.82822857;3.15557668
63200;45.89011934;3.11983763
64700;43.35076509;-1.78235302
64100;43.49026861;-1.48310976
64200;43.48288414;-1.55795661
64000;43.30117328;-0.37101718
64500;43.39186149;-1.65457612
65100;43.09632502;-0.04742068
65000;43.23360066;0.07620082
66000;42.6994031;2.88269506
66000;42.69703646;2.90203619
66000;42.70498343;2.88018597
66000;42.69812936;2.88749874
67540;48.54373266;7.71034082
67800;48.61429426;7.74739199
67500;48.81550439;7.79293288
67800;48.62605493;7.7610293
67400;48.52838305;7.71090317
67380;48.55376883;7.68941051
67300;48.60592894;7.74863477
67600;48.26413059;7.43949037
67100;48.5726915;7.75024735
67100;48.6034924;7.71808065
67100;48.59371236;7.70155259
67100;48.57960515;7.71563702
67100;48.54871326;7.75342885
67100;48.56579135;7.76299515
67100;48.54689147;7.77095631
68000;48.08126787;7.36399054
68100;47.76009092;7.33291037
68100;47.77026761;7.32462347
68100;47.74668153;7.31076912
68100;47.74420988;7.3394425
68300;47.58782162;7.5707116
68270;47.81046309;7.33973462
69130;45.77618945;4.77469704
69600;45.71436464;4.80964104
69500;45.73221443;4.91299224
69300;45.79882889;4.84602969
69700;45.58557512;4.76865591
69001;45.76827552;4.83784953
69002;45.75097949;4.83067218
69003;45.7570114;4.84595735
69004;45.77459784;4.8305076
69005;45.75662983;4.81323025
69007;45.74646634;4.84156825
69008;45.73409971;4.87282377
69009;45.77661958;4.79786768
69330;45.76400432;5.00521704
69140;45.81803061;4.90048005
69800;45.69377088;4.93758455
69120;45.776749;4.92162237
69400;45.98920866;4.71654826
69100;45.76851585;4.88531706
69200;45.69688188;4.88640332
70400;47.57466445;6.75588097
70000;47.62002791;6.15143055
71100;46.787852;4.85102004
71200;46.80959234;4.43058246
71000;46.29801993;4.82204578
71300;46.66960149;4.36423761
72700;47.97175702;0.15395231
72190;48.02333368;0.19819406
72000;47.99546026;0.20218004
72000;47.99061719;0.22349039
72000;47.98227344;0.21130235
73100;45.6898291;5.91131925
73200;45.67463711;6.39173675
73000;45.57554805;5.91586077
74000;45.89702272;6.13157402
74100;46.19790269;6.23903549
74960;45.90619681;6.10706589
74200;46.36964285;6.47871938
75010;48.87687781;2.35267122
75011;48.85411821;2.37833346
75012;48.84428803;2.38146716
75013;48.83283141;2.3564379
75014;48.83619031;2.32341647
75015;48.83992208;2.30228186
75016;48.85400352;2.2689447
75017;48.88514452;2.32230101
75018;48.88965839;2.34819886
75019;48.88428431;2.38623042
75001;48.86167791;2.34821014
75020;48.86506159;2.39729169
75002;48.86905917;2.34370891
75003;48.86318664;2.35204609
75004;48.85089584;2.3672448
75005;48.84669521;2.34722738
75006;48.85055637;2.33271502
75007;48.86189322;2.31150214
75008;48.8672839;2.31257732
75009;48.87355761;2.33967334
76500;49.29280318;1.0039656
76700;49.50539817;0.19944083
76230;49.46856576;1.12547925
76210;49.56916868;0.47140957
76380;49.44874393;1.03475887
76160;49.4391837;1.14562977
76200;49.92227982;1.08149479
76400;49.75640764;0.3801569
76530;49.35747532;1.00887554
76120;49.40983074;1.04715696
76600;49.49234453;0.12031169
76600;49.49623317;0.09905016
76600;49.51298347;0.17415399
76600;49.48999987;0.14153755
76600;49.52141635;0.11516036
76140;49.42996597;1.06248081
76170;49.52091824;0.53520485
76150;49.48114931;1.0427699
76290;49.54538595;0.18831211
76350;49.34113535;1.09942674
76000;49.43453944;1.08047829
76000;49.44837581;1.09928271
76000;49.46197195;1.13421366
76800;49.3808711;1.10467804
76300;49.41708702;1.0912911
77170;48.693184;2.60886662
77420;48.85229909;2.6028793
77500;48.87937791;2.59770423
77700;48.86103859;2.78624079
77380;48.65810924;2.56320556
77120;48.81343594;3.08665521
77190;48.51828137;2.6284773
77300;48.40632046;2.7006464
77400;48.8760607;2.70477865
77040;48.83763878;2.63239983
77100;48.95513027;2.8916533
77000;48.54289959;2.66063697
77350;48.54120346;2.62583071
77550;48.6274535;2.57375345
77130;48.39667193;2.95540682
77130;48.37997799;2.95504844
77250;48.37455164;2.81137938
77140;48.26751849;2.70351694
77186;48.84712932;2.61672323
77330;48.76113353;2.67354351
77680;48.79016094;2.64971561
77340;48.79891894;2.6052271
77160;48.56225119;3.29985129
77176;48.5955442;2.58255644
77200;48.85076398;2.65299789
77270;48.94222551;2.61187299
78990;48.76564773;1.94879022
78700;48.99336973;2.09374859
78330;48.81100477;2.04726415
78280;48.7862393;2.0514478
78800;48.92573098;2.18588652
78170;48.84889737;2.13771071
78600;48.94640272;2.14483051
78200;48.99100722;1.70035092
78160;48.86814078;2.09640118
78370;48.8187495;1.96229209
78300;48.92672351;2.04345187
78120;48.64838861;1.82367858
78100;48.89983939;2.09345071
78500;48.93761449;2.16092943
78190;48.77633897;1.98519873
78140;48.78286904;2.17540327
78000;48.80147557;2.13436214
78130;48.99756202;1.91123086
78110;48.89240731;2.1436039
79000;46.32440337;-0.46502876
79100;46.98307788;-0.22241464
80100;50.10610899;1.83586264
80000;49.89630659;2.29775928
80000;49.89101805;2.30783136
80000;49.87769329;2.34236433
80000;49.90984832;2.30053862
80000;49.91528761;2.25059263
80480;49.86839433;2.23686676
81000;43.93011405;2.15324502
81400;44.05193919;2.15385425
81100;43.6041632;2.24508607
81200;43.49466158;2.3761602
82100;44.03971881;1.10800914
82000;44.01889024;1.36029742
83400;43.11857618;6.1086012
83300;43.53980996;6.46360907
83600;43.42908606;6.7471808
83500;43.10156956;5.8817291
83110;43.11899253;5.80131944
83000;43.12542507;5.92767451
84000;43.94331399;4.79949874
84000;43.93501141;4.87275339
84100;44.13616636;4.80000377
84200;44.05332093;5.0457623
84300;43.83450782;5.03615968
84170;44.03426919;4.99519498
85000;46.66802092;-1.42606582
85100;46.49783317;-1.77710715
86100;46.81740592;0.54727459
86000;46.58198351;0.33815446
87000;45.84413081;1.25280796
88000;48.17899727;6.44695831
88200;48.01577641;6.5903
88100;48.28754964;6.9401133
89000;47.79334011;3.57802585
89100;48.19467567;3.29836914
90000;47.63927518;6.86234414
91290;48.58798445;2.24475651
91200;48.70836532;2.38245962
91150;48.43748959;2.16399532
91000;48.62754203;2.44316804
91800;48.6946378;2.50550958
91100;48.60985731;2.47525691
91210;48.68607351;2.40711048
91260;48.69161333;2.3776947
91940;48.68379201;2.16992865
91160;48.69557002;2.29650363
91300;48.7304094;2.27212608
91230;48.70220071;2.46390687
91120;48.71370275;2.25070214
91700;48.63131495;2.33775619
91600;48.69197992;2.33743902
